x_obs,raw_y,corrected_y,truth_y,gene_name
440,305,329.61279763793794,312.33,ENSG00000171608
441,305,329.0115158810851,311.98,ENSG00000171608
442,307,328.40729819887883,312.6,ENSG00000171608
443,307,327.8151922272284,312.7,ENSG00000171608
444,306,327.2359576902151,312.37,ENSG00000171608
445,305,326.7491593000222,312.51,ENSG00000171608
446,306,326.28283559358874,312.09,ENSG00000171608
447,305,325.77476665779966,312.68,ENSG00000171608
448,305,325.25267588262096,312.55,ENSG00000171608
449,305,324.76147291952304,312.74,ENSG00000171608
450,304,324.31604084392933,312.54,ENSG00000171608
451,306,323.8870053576904,312.21,ENSG00000171608
452,306,323.5065285325815,312.48,ENSG00000171608
453,307,323.161015714988,312.48,ENSG00000171608
454,307,322.83687666932036,312.28,ENSG00000171608
455,308,322.5490260733208,312.7,ENSG00000171608
456,309,322.25384061342,312.28,ENSG00000171608
457,310,321.9834183815601,312.32,ENSG00000171608
458,310,321.766848515571,312.7,ENSG00000171608
459,310,321.57319957546304,312.72,ENSG00000171608
460,310,321.36851512830214,311.83,ENSG00000171608
461,310,321.164555987334,312.14,ENSG00000171608
462,311,320.96327128692417,312.4,ENSG00000171608
463,310,320.7808267973534,311.89,ENSG00000171608
464,311,320.5875768113307,312.16,ENSG00000171608
465,312,320.4581536621744,312.26,ENSG00000171608
466,312,320.34564478637446,312.2,ENSG00000171608
467,313,320.2489185582023,312.17,ENSG00000171608
468,312,320.16833129541675,312.48,ENSG00000171608
469,312,320.10272709485247,312.75,ENSG00000171608
470,311,320.0366744550113,312.76,ENSG00000171608
471,310,319.941938532681,312.25,ENSG00000171608
472,311,319.86301034785777,312.76,ENSG00000171608
473,311,319.8143435241538,312.52,ENSG00000171608
474,310,319.7803861602053,312.66,ENSG00000171608
475,311,319.775611528815,312.88,ENSG00000171608
476,311,319.76872431545735,313.0,ENSG00000171608
477,312,319.78845605275495,312.81,ENSG00000171608
478,313,319.85080435177383,312.93,ENSG00000171608
479,313,319.91176632107135,312.85,ENSG00000171608
480,313,319.99863323215317,312.52,ENSG00000171608
481,313,320.078668661181,312.9,ENSG00000171608
482,314,320.1679086278247,312.85,ENSG00000171608
483,313,320.28388973718825,313.04,ENSG00000171608
484,313,320.4126560697309,312.74,ENSG00000171608
485,315,320.5672865740948,312.94,ENSG00000171608
486,314,320.746632395789,312.84,ENSG00000171608
487,314,320.91955262548703,312.86,ENSG00000171608
488,314,321.12920987215523,312.97,ENSG00000171608
489,315,321.344511625991,313.01,ENSG00000171608
490,315,321.52161164198907,312.52,ENSG00000171608
491,315,321.6924093012868,312.5,ENSG00000171608
492,316,321.91731419030475,312.65,ENSG00000171608
493,316,322.1509844222288,312.78,ENSG00000171608
494,317,322.3766166708361,312.99,ENSG00000171608
495,317,322.6059209615877,312.53,ENSG00000171608
496,317,322.85212193746935,312.76,ENSG00000171608
497,318,323.08418942844753,313.06,ENSG00000171608
498,319,323.315373762688,313.03,ENSG00000171608
499,319,323.5304087248109,313.39,ENSG00000171608
500,318,323.74253478130095,313.01,ENSG00000171608
501,319,323.9950457600828,312.71,ENSG00000171608
502,319,324.2427420035509,312.91,ENSG00000171608
503,319,324.50050013979785,312.59,ENSG00000171608
504,320,324.75320290966346,312.99,ENSG00000171608
505,319,324.987256210431,312.99,ENSG00000171608
506,322,325.22057176282624,312.95,ENSG00000171608
507,322,325.48383947314176,312.85,ENSG00000171608
508,321,325.76052447977446,312.96,ENSG00000171608
509,321,326.0341336564394,313.41,ENSG00000171608
510,320,326.31821443112415,312.8,ENSG00000171608
511,321,326.58206027329027,312.62,ENSG00000171608
512,323,326.85650530616,313.06,ENSG00000171608
513,323,327.12512744449157,312.65,ENSG00000171608
514,325,327.41580866789394,313.19,ENSG00000171608
515,323,327.6994410229992,312.56,ENSG00000171608
516,323,327.9769551220615,312.47,ENSG00000171608
517,323,328.2350245824462,312.73,ENSG00000171608
518,324,328.4745663286299,312.28,ENSG00000171608
519,323,328.70923740814237,312.35,ENSG00000171608
520,325,328.92267233007533,312.89,ENSG00000171608
521,327,329.1412763245662,312.37,ENSG00000171608
522,327,329.32016702363836,312.53,ENSG00000171608
523,327,329.5059984584421,312.45,ENSG00000171608
524,327,329.6666337099118,312.22,ENSG00000171608
525,327,329.83147134679245,312.51,ENSG00000171608
526,327,329.97138580080303,312.34,ENSG00000171608
527,327,330.1315502467708,312.52,ENSG00000171608
528,327,330.31140713565424,312.29,ENSG00000171608
529,328,330.4804331700517,312.94,ENSG00000171608
530,326,330.62387367508336,312.92,ENSG00000171608
531,327,330.74271312506625,313.05,ENSG00000171608
532,328,330.85367541503615,312.92,ENSG00000171608
533,329,330.92777810738437,313.07,ENSG00000171608
534,329,330.994190889274,312.79,ENSG00000171608
535,328,331.09837918554723,312.81,ENSG00000171608
536,328,331.1654337091553,313.18,ENSG00000171608
537,328,331.224819204203,313.27,ENSG00000171608
538,327,331.27598409015826,313.13,ENSG00000171608
539,327,331.3484036488582,313.3,ENSG00000171608
540,330,331.41155719555655,313.16,ENSG00000171608
541,331,331.4649550698578,313.52,ENSG00000171608
542,330,331.523875676727,313.53,ENSG00000171608
543,330,331.54507035057543,313.11,ENSG00000171608
544,330,331.5610554411251,312.73,ENSG00000171608
545,329,331.5870875483548,313.33,ENSG00000171608
546,329,331.60691746512197,313.0,ENSG00000171608
547,329,331.62157119851366,312.88,ENSG00000171608
548,329,331.676366235754,313.18,ENSG00000171608
549,330,331.696593070631,313.99,ENSG00000171608
550,329,331.740365890897,313.13,ENSG00000171608
551,328,331.7054310869054,312.96,ENSG00000171608
552,328,331.68718492061447,313.76,ENSG00000171608
553,328,331.66715335908566,313.34,ENSG00000171608
554,328,331.645712312982,313.02,ENSG00000171608
555,330,331.62323751653264,313.3,ENSG00000171608
556,331,331.60010666591955,313.03,ENSG00000171608
557,330,331.57669680797693,313.5,ENSG00000171608
558,329,331.5533884905509,313.43,ENSG00000171608
559,329,331.53055797426623,313.34,ENSG00000171608
560,328,331.5085859284668,313.49,ENSG00000171608
561,329,331.48785138465416,313.45,ENSG00000171608
562,329,331.46873407363483,313.75,ENSG00000171608
563,328,331.45161326338,313.01,ENSG00000171608
564,327,331.4368688524787,313.31,ENSG00000171608
565,328,331.42487969194985,313.15,ENSG00000171608
566,328,331.41602457066494,313.34,ENSG00000171608
567,330,331.4106817292976,313.77,ENSG00000171608
568,330,331.4092303725106,313.07,ENSG00000171608
569,330,331.41204326021995,313.3,ENSG00000171608
570,330,331.41950108432684,312.84,ENSG00000171608
571,328,331.4319768539886,313.12,ENSG00000171608
572,331,331.4498449621318,313.68,ENSG00000171608
573,330,331.4734782537106,313.4,ENSG00000171608
574,330,331.50324820792275,313.22,ENSG00000171608
575,330,331.5395249637305,313.21,ENSG00000171608
576,331,331.58267721884295,313.08,ENSG00000171608
577,330,331.6330719803341,313.07,ENSG00000171608
578,329,331.69107467893656,313.52,ENSG00000171608
579,329,331.7570489035032,313.69,ENSG00000171608
580,330,331.83135646117404,313.31,ENSG00000171608
581,331,331.9143560745104,313.59,ENSG00000171608
582,332,332.00640938612855,313.63,ENSG00000171608
583,333,332.10786853907814,313.62,ENSG00000171608
584,333,332.2190886724809,313.48,ENSG00000171608
585,332,332.3404224892931,313.76,ENSG00000171608
586,333,332.4722188884937,313.79,ENSG00000171608
587,333,332.61480770599377,313.1,ENSG00000171608
588,333,332.76858922465766,313.63,ENSG00000171608
589,332,332.9338523782837,314.49,ENSG00000171608
590,332,333.1109568380733,314.19,ENSG00000171608
591,332,333.30024198728603,314.14,ENSG00000171608
592,332,333.50204523993415,313.78,ENSG00000171608
593,334,333.71670198352774,313.7,ENSG00000171608
594,335,333.9445456236487,313.85,ENSG00000171608
595,334,334.18590780186634,313.47,ENSG00000171608
596,334,334.4411183008358,313.6,ENSG00000171608
597,335,334.71050506438684,313.62,ENSG00000171608
598,333,334.99439441820437,313.17,ENSG00000171608
599,335,335.2931109105032,314.14,ENSG00000171608
600,332,335.60697802782136,313.88,ENSG00000171608
